header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Röntgenlaan 13,3553 GM Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88049119-rontgenlaan-13/?navigateSource=resultlist,20220131_160112,"€ 575,000 kosten koper","€ 5,275    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1919,Gable roof covered with roof tiles,Living area109 m²Other space inside the building27 m²External storage space6 m²,109 m²,27 m²,6 m²,230 m²,493 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,3 stories and a loft,G        What does this mean?,Insulated walls and floor insulation,CH boiler and partial floor heating,CH boiler and central facility,"Nefit HR30 excellent (gas-fired combination boiler from 2010, in ownership)",230 m²,In residential district,"Back garden, location and front garden","65 m² (14,85 meter deep and 4,82 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Built-in,1 car,"Electrical door, electricity, heating and running water",Parking on private property and public parking,no
