header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Scholtinkstraat 151,7581 GL Losser        ,https://www.funda.nl/en/koop/losser/huis-42674130-scholtinkstraat-151/?navigateSource=resultlist,20220128_143443,"€ 200,000 kosten koper","€ 2,105    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1959,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area95 m²Other space inside the building25 m²Exterior space attached to the building15 m²,95 m²,25 m²,15 m²,284 m²,425 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a loft,TV via cable,F        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired from 2009, in ownership)",284 m²,Full ownership,In residential district,Back garden and front garden,140 m² (18 meter deep and 7 meter broad),Located at the east,Parking on private property and public parking,no
