header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeekant 75,2586 AD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42552466-zeekant-75/?navigateSource=resultlist,20220131_215714,"€ 460,000 kosten koper","€ 5,974    The asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available immediately,Upstairs apartment (apartment),Resale property,1950,Protected townscape or village view (permit needed for alterations),Flat roof,Living area77 m²Exterior space attached to the building15 m²External storage space26 m²,77 m²,15 m²,26 m²,255 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Hipbath,1 story,2nd floor,E        What does this mean?,Double glazing,Communal central heating,Electrical boiler (rental),Full ownership,Full ownership,Full ownership,"Alongside a quiet road, unobstructed surrounding view and seaview",Sun terrace,6 m² (3 meter deep and 2 meter broad),Located at the east,Roof terrace present and balcony present,Storage box,Attached brick garage,1 car,Resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
