header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Stationssingel 21,4103 XK Culemborg        ,https://www.funda.nl/en/koop/culemborg/huis-88978017-stationssingel-21/?navigateSource=resultlist,20220127_201746,"€ 645,000 kosten koper","€ 4,358    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area148 m²Other space inside the building22 m²Exterior space attached to the building9 m²External storage space19 m²,148 m²,22 m²,9 m²,19 m²,310 m²,693 m³,6 rooms (4 bedrooms),1 bathroom,Bath and shower,2 stories,"Outdoor awning, flue and TV via cable",G        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler and wood heater,CH boiler,"Remeha Quinta (gas-fired combination boiler from 1998, in ownership)",310 m²,Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden,"144 m² (12,5 meter deep and 11,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Electricity,Parking on private property and public parking,no
