header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Scheepstimmermanstraat 80,1019 WZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42595486-scheepstimmermanstraat-80/?navigateSource=resultlist,20220130_213642,"€ 625,000 kosten koper","€ 5,841    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 100.00 per month,Double ground-floor apartment (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area107 m²Exterior space attached to the building4 m²External storage space13 m²,107 m²,4 m²,13 m²,368 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,Municipal long-term lease (end date of long-term lease:  16-10-2047),Paid until 16-10-2047,"On navigable waterway, alongside water and in residential district",Balcony present,Built-in,Built-in,1 car,Electrical door,Yes,Yes,Yes (€ 100.00 per month),No,No,Yes,no
