header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
C.J.K. van Aalststraat 54,1019 JZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42586300-cjk-van-aalststraat-54/?navigateSource=resultlist,20220130_221609,"€ 595,000 kosten koper","€ 5,891    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 110.00 per month,Upstairs apartment (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area101 m²Exterior space attached to the building12 m²External storage space5 m²,101 m²,12 m²,5 m²,327 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,1st floor,"Outdoor awning, skylight, optical fibre, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal long-term lease (end date of long-term lease:  01-04-2048),Paid until 01-04-2048,In residential district and unobstructed surrounding view,Patio/atrium and sun terrace,"12 m² (2,53 meter deep and 4,77 meter broad)",Located at the southwest,Roof terrace present,Storage box,Electricity,Yes,Yes,Yes (€ 110.00 per month),Yes,Yes,Yes,no
