header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Blancefloerstraat 8,3077 LR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42588449-blancefloerstraat-8/?navigateSource=resultlist,20220126_004821,"€ 300,000 kosten koper","€ 2,913    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1989,Gable roof covered with roof tiles,Living area103 m²Other space inside the building4 m²External storage space3 m²,103 m²,4 m²,3 m²,119 m²,365 m³,5 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Skylight and solar panels,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB (gas-fired combination boiler, in ownership)",119 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  18-01-2088),Alongside a quiet road and in residential district,Back garden,Detached wooden storage,Public parking,no
