header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeeweg 132,2051 EC Overveen        ,https://www.funda.nl/en/koop/overveen/appartement-40437663-zeeweg-132/?navigateSource=resultlist,20220128_055854,"€ 1,450,000 kosten koper","€ 10,140    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,500,000 kosten koper","€ 1,842 per month",6+ months,Available,Available in consultation,Penthouse (apartment),Resale property,2008,Disabled access friendly and accessible for seniors,Furnished and with carpets and curtains,Living area143 m²Exterior space attached to the building12 m²External storage space6 m²,143 m²,12 m²,6 m²,500 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories,4th floor,"Air conditioning, skylight, elevator, mechanical ventilation, flue and sliding door",Not available,Double glazing and completely insulated,Gas heater and complete floor heating,Central facility,Long-term lease (end date of long-term lease:  19-05-2059),"On navigable waterway, alongside water, freestanding location and unobstructed surrounding view",Balcony present and french balcony present,Built-in,Electricity,Parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
