header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johannes Vermeerstraat 46 II,1071 DT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41319569-johannes-vermeerstraat-46-ii/?navigateSource=resultlist,20220130_223049,"€ 599,000 kosten koper","€ 8,557    The asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 82 per month,6+ months,Sold under reservation,Available in consultation,€ 82.00 per month,Upstairs apartment,Resale property,1910,Living area70 m²Exterior space attached to the building16 m²External storage space9 m²,70 m²,16 m²,9 m²,248 m³,3 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  01-11-2034),€ 174 per year with option to purchase,Roof terrace present and balcony present,Built-in,Yes,Yes,Yes (€ 82.00 per month),Yes,Yes,Yes,no
