header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Westerhoevelaan 31,2071 RN Santpoort-Noord        ,https://www.funda.nl/en/koop/santpoort-noord/huis-42528650-westerhoevelaan-31/?navigateSource=resultlist,20220128_082818,"€ 450,000 kosten koper","€ 3,913    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1963,Flat roof covered with asphalt roofing,Living area115 m²Other space inside the building19 m²Exterior space attached to the building12 m²,115 m²,19 m²,12 m²,125 m²,408 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Quinta (gas-fired combination boiler from 2005, in ownership)",125 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"45 m² (9,27 meter deep and 4,89 meter broad)",Located at the northeast accessible via the rear,Balcony present,Built-in,"Electricity, heating and running water",Built-in,1 car,Electricity,Parking on private property and public parking,no
