header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Burgemeester van der Jagtkade 66 hoek,3221 CD Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-88952702-burgemeester-van-der-jagtkade-66-hoek/?navigateSource=resultlist,20220129_084847,"€ 400,000 kosten koper","€ 2,740    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 410,000 kosten koper",3 months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,2003,Protected townscape or village view (permit needed for alterations),Shed roof covered with roof tiles,Energie Prestatie Advies,Living area146 m²,146 m²,60 m²,460 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,4 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation","CH boiler, partial floor heating and heat recovery unit",CH boiler,"Remeha (gas-fired combination boiler from 2018, in ownership)",60 m²,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",Back garden and front garden,10 m² (2 meter deep and 5 meter broad),Located at the southwest,Roof terrace present,Public parking,no
