header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dierenriem 120,1033 AH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671920-dierenriem-120/?navigateSource=resultlist,20220128_153157,"€ 300,000 kosten koper","€ 3,896    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 228.39 per month,Mezzanine (apartment),Resale property,1963,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building3 m²External storage space6 m²,77 m²,3 m²,6 m²,254 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,7th floor,Air conditioning and passive ventilation system,D        What does this mean?,Double glazing,CH boiler,CH boiler,2017,Long-term lease,"Alongside a quiet road, on navigable waterway, in center and in residential district",Sun terrace,"3 m² (2,27 meter deep and 1,16 meter broad)",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 228.39 per month),Yes,Yes,Yes,no
