header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anegang 17 A,2011 HR Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42662024-anegang-17-a/?navigateSource=resultlist,20220129_081319,"€ 965,000 kosten koper","€ 5,483    The asking price per m² (€ 965,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,"Available in consultation, No-risk clause possible",Upstairs apartment (double upstairs apartment),Resale property,1880,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area176 m²Exterior space attached to the building25 m²,176 m²,25 m²,717 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,3 stories,1st floor,Flue and TV via cable,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Itho Klimax 2 CW6 (gas-fired combination boiler from 2006, in ownership)",Full ownership,In center and unobstructed surrounding view,Roof terrace present,Parking garage and resident's parking permits,Yes,No,Yes,Yes,No,Yes,no
