header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
P. Lieftinckstraat 11,1067 VW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42541367-p-lieftinckstraat-11/?navigateSource=resultlist,20220130_180644,"€ 450,000 kosten koper","€ 4,412    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1990,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area102 m²External storage space6 m²,102 m²,6 m²,112 m²,281 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, passive ventilation system and TV via cable",B            1.28What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",112 m²,Municipal ownership encumbered with long-term leaset,Paid until 16-02-2042,Alongside a quiet road and in residential district,Back garden and front garden,"47 m² (10,7 meter deep and 4,42 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
