header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Populierenlaan 17,3831 JB Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42687058-populierenlaan-17/?navigateSource=resultlist,20220128_142846,"€ 445,000 kosten koper","€ 5,427    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1961,Gable roof covered with roof tiles,Living area82 m²External storage space25 m²,82 m²,25 m²,264 m²,311 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,"Air conditioning, outdoor awning, optical fibre and flue",E        What does this mean?,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2017, in ownership)",264 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden",132 m² (12 meter deep and 11 meter broad),Located at the west accessible via the rear,Detached brick garage,1 car,Electricity,Public parking,no
