header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Franz Lehársingel 49,3543 JC Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42689680-franz-leharsingel-49/?navigateSource=resultlist,20220131_161431,"€ 575,000 kosten koper","€ 3,783    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2004,Shed roof,Living area152 m²Exterior space attached to the building21 m²External storage space9 m²,152 m²,21 m²,9 m²,152 m²,520 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,Central facility,152 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"60 m² (12,1 meter deep and 5,48 meter broad)",Located at the east,Roof terrace present,Detached wooden storage,Electricity,Public parking,no
