header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Hornmarke 26,8016 GS Zwolle        ,https://www.funda.nl/en/koop/zwolle/appartement-88028343-van-hornmarke-26/?navigateSource=resultlist,20220129_070251,"€ 515,000 kosten koper","€ 5,150    The asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 180.00 per month,Penthouse (apartment),Resale property,1989,Flat roof covered with asphalt roofing,Living area100 m²Other space inside the building2 m²Exterior space attached to the building17 m²External storage space4 m²,100 m²,2 m²,17 m²,4 m²,294 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Mechanical ventilation,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant Eco Tec plus 2018 (gas-fired combination boiler from 2018, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Electricity,Completely insulated,Parking place,Resident's parking permits,Yes,Yes,No,Yes,Yes,Yes,no
