header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Westwal 89,4461 CN Goes        ,https://www.funda.nl/en/koop/goes/huis-42523138-westwal-89/?navigateSource=resultlist,20220129_073430,"€ 399,000 kosten koper","€ 3,069    The asking price per m² (€ 399,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1880,Mansard roof covered with roof tiles,Living area130 m²Other space inside the building5 m²Exterior space attached to the building17 m²External storage space6 m²,130 m²,5 m²,17 m²,6 m²,141 m²,533 m³,5 rooms (4 bedrooms),1 bathroom,Shower and toilet,2 stories,Flue and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",141 m²,Full ownership,Alongside park and in center,Back garden,"59 m² (9 meter deep and 6,5 meter broad)",Located at the east accessible via the rear,Attached wooden storage,Public parking and resident's parking permits,no
