header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bosfazant 17,5658 CA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42661946-bosfazant-17/?navigateSource=resultlist,20220201_003220,"€ 589,000 kosten koper","€ 3,681    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2007,Gable roof,Living area160 m²Other space inside the building40 m²Exterior space attached to the building6 m²,160 m²,40 m²,6 m²,753 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,"Outdoor awning, skylight, optical fibre, mechanical ventilation, passive ventilation system, rolldown shutters, flue, sliding door and solar panels",A        What does this mean?,Completely insulated,CH boiler and gas heater,CH boiler,"Combi-ketel (gas-fired combination boiler from 2007, in ownership)",Full ownership,"On the edge of a forest, alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Patio/atrium and sun terrace,"42 m² (6,5 meter deep and 6,5 meter broad)",Located at the southwest accessible via the rear,French balcony present,Built-in,2 cars,Electrical door and electricity,Parking on private property and public parking,no
