header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Garden,error
Dijkweg 28,9699 TD Vriescheloo        ,https://www.funda.nl/en/koop/vriescheloo/huis-88952282-dijkweg-28/?navigateSource=resultlist,20220129_064132,"€ 450,000 kosten koper","€ 2,500    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1912,Gable roof covered with roof tiles,Living area180 m²,180 m²,"2,547 m²",650 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, bath, shower and 2 toilets",2 stories,"Skylight, flue, sauna, sliding door and solar panels",G        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,Remeha Calenta Ace 40l ccs (gas-fired combination boiler from 2021),2.547 m²,Surrounded by garden,no
