header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Parkeerplaats Magistratenlaan,5223 MD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/parkeergelegenheid-42670151-parkeerplaats-magistratenlaan/?navigateSource=resultlist,20220201_111428,"€ 25,995 kosten koper",€ 21 per month,2 weeks,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
