header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willemspoort 322,5223 WX Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88987892-willemspoort-322/?navigateSource=resultlist,20220130_113356,"€ 479,000 kosten koper","€ 5,207    The asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 142 per month,2 months,Sold under reservation,Available in consultation,€ 141.80 per month,Galleried apartment,Resale property,2017,Flat roof,GIW Waarborgcertificate and politiekeurmerk,Living area92 m²Exterior space attached to the building17 m²External storage space5 m²,92 m²,17 m²,5 m²,284 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,3rd floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation and sliding door",A        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,Unobstructed surrounding view,Balcony present,Built-in,Electricity,Parking place,Parking on private property,Yes,Yes,Yes (€ 141.80 per month),Yes,Yes,Yes,no
