header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,error
Thaalweg West 8,6102 EA Echt        ,https://www.funda.nl/en/koop/echt/huis-42574362-thaalweg-west-8/?navigateSource=resultlist,20220128_054143,"€ 325,000 kosten koper","€ 2,955    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Bungalow, semi-detached residential property (semi-bungalow)",Resale property,2009,Flat roof covered with asphalt roofing,Living area110 m²Other space inside the building18 m²,110 m²,18 m²,171 m²,500 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,"Balanced ventilation system, optical fibre, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit HR Combi (gas-fired combination boiler from 2014, in ownership)",171 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,70 m² (10 meter deep and 7 meter broad),Located at the east,Built-in,Built-in,1 car,Electricity and running water,Completely insulated,no
