header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Lepelaarsingel 52,3083 KK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42435282-lepelaarsingel-52/?navigateSource=resultlist,20220129_013213,"€ 775,000 kosten koper","€ 2,758    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (281 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Under offer,Available in consultation,"Villa, detached residential property",Resale property,1956,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area281 m²Exterior space attached to the building41 m²External storage space23 m²,281 m²,41 m²,23 m²,529 m²,982 m³,8 rooms (6 bedrooms),3 bathrooms,"Bath, 2 showers and 2 toilets",3 stories,"Alarm installation, outdoor awning, skylight, TV via cable and solar panels",E        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit Topline ll AquaPower HRC 45 HR combiketel ( combination boiler from 2011, in ownership)",529 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"217 m² (14 meter deep and 15,5 meter broad)",Located at the east accessible via the rear,Roof terrace present and balcony present,Attached brick storage,Electricity,Detached brick garage,1 car,Electricity,Parking on private property,no
