header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Type of garage,Insulation.1,Type of parking facilities,error
Brinklaan 29 E,1404 EP Bussum        ,https://www.funda.nl/en/koop/bussum/huis-88965825-brinklaan-29-e/?navigateSource=resultlist,20220129_163623,"€ 595,000 kosten koper","€ 4,648    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 99 per month,2 months,Available,Available in consultation,"Single-family home, row house",Resale property,2009,Combination roof covered with asphalt roofing and roof tiles,Living area128 m²Other space inside the building5 m²External storage space13 m²,128 m²,5 m²,13 m²,463 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,"Bath, shower and toilet",3 stories and a loft,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",8 m²,Full ownership,Full ownership,"Alongside water, in center and in residential district",Sun terrace,"8 m² (1,55 meter deep and 5,15 meter broad)",Located at the east accessible via the rear,Underground parking and parking place,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Parking garage and resident's parking permits,no
