header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostwal 36 H,5211 RC Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88029414-oostwal-36-h/?navigateSource=resultlist,20220201_111700,"€ 365,000 kosten koper","€ 4,867    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 125.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,2005,Accessible for seniors,Flat roof,Living area75 m²Exterior space attached to the building4 m²External storage space7 m²,75 m²,4 m²,7 m²,256 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,Ground floor,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and completely insulated",CH boiler,CH boiler,Full ownership,In center,Built-in,Underground parking,"Parking on gated property, public parking and parking garage",Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
