header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Doggerstraat 5 c,3028 HK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42680937-doggerstraat-5-c/?navigateSource=resultlist,20220128_011832,"€ 239,000 kosten koper","€ 3,464    The asking price per m² (€ 239,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,€ 158.40 per month,Apartment with shared street entrance (apartment),Resale property,1950,Flat roof covered with asphalt roofing,Living area69 m²Exterior space attached to the building4 m²External storage space13 m²,69 m²,4 m²,13 m²,200 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,3rd floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Combiketel (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district,Balcony present,Storage box,Electricity,Paid parking,Yes,Yes,Yes (€ 158.40 per month),Yes,Yes,Yes,no
