header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Maarten Tromplaan 59,7391 KK Twello        ,https://www.funda.nl/en/koop/twello/huis-42584761-maarten-tromplaan-59/?navigateSource=resultlist,20220130_143302,"€ 475,000 kosten koper","€ 3,167    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1971,Gable roof covered with roof tiles,Living area150 m²Other space inside the building18 m²Exterior space attached to the building12 m²External storage space3 m²,150 m²,18 m²,12 m²,3 m²,280 m²,568 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, flue and TV via cable",C        What does this mean?,"Mostly double glazed, insulated walls and floor insulation",CH boiler and fireplace,CH boiler and electrical boiler,"Bosch (gas-fired combination boiler, in ownership)",280 m²,Alongside a quiet road and in residential district,Back garden and front garden,"125 m² (12,5 meter deep and 10 meter broad)",Located at the south accessible via the rear,Balcony present,Detached wooden storage,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property and public parking,no
