header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nedersticht 90,1083 XD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88047966-nedersticht-90/?navigateSource=resultlist,20220130_152716,"€ 385,000 kosten koper","€ 5,833    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 150 per month,"January 27, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1962,With carpets and curtains,Flat roof covered with asphalt roofing,Living area66 m²Exterior space attached to the building5 m²External storage space7 m²,66 m²,5 m²,7 m²,236 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Elevator, mechanical ventilation, rolldown shutters and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2057),Alongside a quiet road and in residential district,Balcony present,Storage box,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
