header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Armstrongstraat 10,5175 XC Loon op Zand        ,https://www.funda.nl/en/koop/loon-op-zand/huis-88028316-armstrongstraat-10/?navigateSource=resultlist,20220130_120558,"€ 400,000 kosten koper","€ 2,941    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1973,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area136 m²Other space inside the building33 m²Exterior space attached to the building3 m²,136 m²,33 m²,3 m²,240 m²,582 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, 2 showers and 2 toilets",2 stories and a attic,"Outdoor awning, skylight, passive ventilation system, flue, sauna and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation","CH boiler, wood heater and possibility for fireplace",CH boiler,"ATAG (gas-fired combination boiler from 2000, in ownership)",240 m²,Full ownership,Back garden,Attached wooden storage,Attached brick garage,2 cars,Electricity and running water,Parking on private property,no
