header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Papaverstraat 40,5271 RC Sint-Michielsgestel        ,https://www.funda.nl/en/koop/sint-michielsgestel/huis-42544236-papaverstraat-40/?navigateSource=resultlist,20220130_151007,"€ 375,000 kosten koper","€ 3,024    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1962,Gable roof covered with roof tiles,Bouwkundige keuring,Living area124 m²Other space inside the building26 m²Exterior space attached to the building8 m²,124 m²,26 m²,8 m²,250 m²,514 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Skylight, mechanical ventilation, flue, sliding door, TV via cable and solar panels",C        What does this mean?,Partly double glazed and insulated walls,CH boiler,Gas water heater,"Vaillant (gas-fired combination boiler from 2003, in ownership)",250 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"85 m² (11,7 meter deep and 9,2 meter broad)",Located at the northeast accessible via the rear,Balcony present,Attached brick garage,1 car,Loft and electricity,Parking on private property and public parking,no
