header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Bajeskwartier | The Robin (Bouwnr. 40),1096 AG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42662156-bajeskwartier-the-robin-bouwnr-40/?navigateSource=resultlist,20220131_002203,"€ 525,000 vrij op naam","€ 8,898    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,Living area59 m²Exterior space attached to the building6 m²External storage space3 m²,59 m²,6 m²,3 m²,153 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,5th floor,"Elevator, mechanical ventilation and passive ventilation system",A        What does this mean?,Completely insulated,Complete floor heating,Central facility,In residential district,Balcony present,Storage box,Underground parking,Paid parking and parking garage,no
