header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Molenvliet 42,3076 CK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88036649-molenvliet-42/?navigateSource=resultlist,20220127_234009,"€ 220,000 kosten koper","€ 2,200    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Apartment with shared street entrance (apartment),100 m² residential surface area,5 rooms (4 bedrooms),280 m³,G            3.66What does this mean?,Resale property,1968,no
