header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koggestraat 10 B,1012 TA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42502901-koggestraat-10-b/?navigateSource=resultlist,20220130_205436,"€ 465,000 kosten koper","€ 6,739    The asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 500,000 kosten koper",€ 120 per month,2 months,Sold under reservation,Available immediately,€ 120.00 per month,Upstairs apartment (apartment),Resale property,1718,Monumental building,Living area69 m²External storage space3 m²,69 m²,3 m²,180 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,Mechanical ventilation,E        What does this mean?,CH boiler,CH boiler,"CW4 Tzerra (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in center,French balcony present,Resident's parking permits,Yes,Yes,Yes (€ 120.00 per month),Yes,Yes,Yes,no
