header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bentinckstraat 24 3,1051 GL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670487-bentinckstraat-24-3/?navigateSource=resultlist,20220130_211906,"€ 365,000 kosten koper","€ 9,125    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (40 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available immediately,€ 143.25 per month,Upstairs apartment (apartment),Resale property,1899,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area40 m²Other space inside the building1 m²Exterior space attached to the building3 m²External storage space9 m²,40 m²,1 m²,3 m²,9 m²,129 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,"Mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-10-2053,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 143.25 per month),Yes,Yes,Yes,no
