header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerkweg 88,2215 KM Voorhout        ,https://www.funda.nl/en/koop/voorhout/appartement-42523740-kerkweg-88/?navigateSource=resultlist,20220129_014105,"€ 750,000 kosten koper","€ 6,148    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 175.00 per month,Penthouse (apartment),Resale property,2009,Disabled access friendly and accessible for seniors,Flat roof,Living area122 m²Exterior space attached to the building56 m²External storage space7 m²,122 m²,56 m²,7 m²,390 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,"In center, in residential district and unobstructed surrounding view",Sun terrace,45 m² (3 meter deep and 15 meter broad),Located at the southeast,Roof terrace present,Built-in,Electricity,Parking on private property and parking garage,Yes,Yes,Yes (€ 175.00 per month),Yes,Yes,Yes,no
