header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Purchase combination,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Miltenburgstraat 33,3552 XH Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42663241-miltenburgstraat-33/?navigateSource=resultlist,20220131_151312,"€ 317,500 kosten koper","€ 6,480    The asking price per m² (€ 317,500) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 102.24 per month,Part of a project for the selling of rented property to the sitting tenants,Ground-floor apartment (apartment),Resale property,1976,Gable roof covered with roof tiles,Living area49 m²Other space inside the building5 m²,49 m²,5 m²,150 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,C        What does this mean?,Partly double glazed and insulated walls,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease,Bought off for eternity,In residential district,Back garden and front garden,"25 m² (4,59 meter deep and 5,48 meter broad)",Located at the west,Built-in,Electricity and running water,Public parking,Yes,Yes,Yes (€ 102.24 per month),Yes,Yes,Yes,no
