header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zevensprong 26,5683 KR Best        ,https://www.funda.nl/en/koop/best/huis-42599191-zevensprong-26/?navigateSource=resultlist,20220129_030712,"€ 375,000 kosten koper","€ 3,024    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1977,Gable roof covered with roof tiles,Living area124 m²Exterior space attached to the building4 m²External storage space8 m²,124 m²,4 m²,8 m²,201 m²,440 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Nefit HR (gas-fired combination boiler from 2009, in ownership)",201 m²,Full ownership,Alongside park and in residential district,"Back garden, front garden and side garden","105 m² (14 meter deep and 7,5 meter broad)",Located at the northeast accessible via the rear,Attached brick storage,Electricity,Public parking,no
