header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Waterlinie,5658 NS Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/parkeergelegenheid-41251386-waterlinie/?navigateSource=resultlist,20220201_014525,"€ 10,000 vrij op naam",€ 25 per month,6+ months,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
