header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mariastraat 4 e,7311 HL Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-42500058-mariastraat-4-e/?navigateSource=resultlist,20220129_202302,"€ 269,500 kosten koper","€ 3,593    The asking price per m² (€ 269,500) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 137 per month,3 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1989,Flat roof covered with asphalt roofing,Living area75 m²Exterior space attached to the building5 m²External storage space7 m²,75 m²,5 m²,7 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,G        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Atag (gas-fired combination boiler from 2018, in ownership)",Full ownership,In center,Balcony present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
