header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Meester Cornelisstraat 61,2023 DE Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42685606-meester-cornelisstraat-61/?navigateSource=resultlist,20220130_135716,"€ 275,000 kosten koper","€ 6,395    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,1977,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof,Living area43 m²Other space inside the building1 m²Exterior space attached to the building22 m²External storage space5 m²,43 m²,1 m²,22 m²,5 m²,145 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,4 stories,4th floor,"Elevator, sliding door and TV via cable",D        What does this mean?,"Roof insulation, double glazing and floor insulation",Communal central heating,Electrical boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"22 m² (5,32 meter deep and 4,15 meter broad)",Located at the southeast,Roof terrace present,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
