header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Wuiteweg 289,9203 KH Drachten        ,https://www.funda.nl/en/koop/drachten/appartement-42502977-burgemeester-wuiteweg-289/?navigateSource=resultlist,20220128_044946,"€ 159,000 kosten koper","€ 2,271    The asking price per m² (€ 159,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 316 per month,2 months,Available,Available in consultation,€ 152.58 per month,Apartment with shared street entrance (service apartment),Resale property,1970,Flat roof,Living area70 m²Exterior space attached to the building5 m²External storage space7 m²,70 m²,5 m²,7 m²,210 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,8 stories,7th floor,"Outdoor awning, elevator and TV via cable",E            1.97What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,Balcony present,Storage box,Parking on private property,Yes,Yes,Yes (€ 152.58 per month),Yes,Yes,Yes,no
