header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Scheldelaan 12,5691 HR Son en Breugel        ,https://www.funda.nl/en/koop/son-en-breugel/huis-88048505-scheldelaan-12/?navigateSource=resultlist,20220129_174555,"€ 525,000 kosten koper","€ 3,088    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 27, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1971,Gable roof covered with asphalt roofing and roof tiles,Living area170 m²External storage space26 m²,170 m²,26 m²,386 m²,540 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, flue and TV via cable",D        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2004, in ownership)",386 m²,Full ownership,In wooded surroundings and in residential district,Back garden and front garden,"102 m² (15 meter deep and 6,8 meter broad)",Located at the east accessible via the rear,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
