header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kroonlaan 50,1217 AX Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42545362-kroonlaan-50/?navigateSource=resultlist,20220127_223515,"€ 225,000 kosten koper","€ 5,357    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (42 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,€ 166.00 per month,Galleried apartment (apartment),Resale property,1952,Protected townscape or village view (permit needed for alterations) and monumental building,Flat roof,Living area42 m²Exterior space attached to the building3 m²,42 m²,3 m²,133 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,E        What does this mean?,Gas heaters,Full ownership,"On the edge of a forest, alongside park, sheltered location and unobstructed surrounding view",Roof terrace present and balcony present,Storage box,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 166.00 per month),Yes,Yes,Yes,no
