header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nida Senffstraat 173 +PP,1095 MX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42542788-nida-senffstraat-173-pp/?navigateSource=resultlist,20220130_204223,"€ 435,000 kosten koper","€ 6,214    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 111.00 per month,Upstairs apartment (apartment),Resale property,2018,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building8 m²External storage space5 m²,70 m²,8 m²,5 m²,222 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",A++++            0.08What does this mean?,Double glazing and completely insulated,District heating,Central facility,Municipal long-term lease (end date of long-term lease:  31-05-2066),€ 631 per year,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Parking garage,Yes,Yes,Yes (€ 111.00 per month),Yes,Yes,Yes,no
