header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Poelstraat 31,4551 BP Sas van Gent        ,https://www.funda.nl/en/koop/sas-van-gent/huis-42523583-poelstraat-31/?navigateSource=resultlist,20220127_195141,"€ 249,500 kosten koper","€ 2,520    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 259,000 kosten koper",2 months,Available,Available in consultation,"Single-family home, double house",Resale property,1900,Gable roof covered with roof tiles,Living area99 m²External storage space21 m²,99 m²,21 m²,308 m²,416 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,"Skylight, TV via cable and solar panels",G        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",308 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",100 m² (10 meter deep and 10 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,No insulation,Detached wooden garage,1 car,"Electricity, heating and running water",Completely insulated,Public parking,no
