header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Neckardal 26,7007 HT Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42680354-neckardal-26/?navigateSource=resultlist,20220129_073204,"€ 345,000 kosten koper","€ 2,066    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1996,Flat roof covered with asphalt roofing,Living area167 m²Exterior space attached to the building25 m²External storage space5 m²,167 m²,25 m²,5 m²,174 m²,547 m³,7 rooms (5 bedrooms),2 bathrooms,"Bath, 2 showers and 2 toilets",3 stories,"Outdoor awning, optical fibre, mechanical ventilation, passive ventilation system and sliding door",B        What does this mean?,CH boiler,CH boiler,"Remeha Calenta HR (gas-fired combination boiler from 2010, in ownership)",174 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"58 m² (10,5 meter deep and 5,5 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Electricity,Parking on private property and public parking,no
