header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
de Oude Bleijk 99,2266 CE Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/huis-42684934-de-oude-bleijk-99/?navigateSource=resultlist,20220129_021951,"€ 410,000 kosten koper","€ 3,388    The asking price per m² (€ 410,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1973,Gable roof covered with roof tiles,Living area121 m²Other space inside the building7 m²Exterior space attached to the building3 m²,121 m²,7 m²,3 m²,143 m²,455 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",143 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"69 m² (12,7 meter deep and 5,4 meter broad)",Located at the southeast,Built-in,Electricity,Public parking,no
