header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Oosterlee 3,2678 AX De Lier        ,https://www.funda.nl/en/koop/de-lier/huis-42660488-oosterlee-3/?navigateSource=resultlist,20220129_181225,"€ 425,000 kosten koper","€ 3,602    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area118 m²External storage space8 m²,118 m²,8 m²,127 m²,394 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Alarm installation, skylight, optical fibre, mechanical ventilation, TV via cable and solar panels",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"Vaillant (gas-fired combination boiler from 2011, in ownership)",127 m²,Full ownership,In residential district,Back garden and front garden,"53 m² (7,5 meter deep and 6 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
