header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Dorpsstraat 72 A,5761 BP Bakel        ,https://www.funda.nl/en/koop/bakel/huis-88904293-dorpsstraat-72-a/?navigateSource=resultlist,20220128_005523,"€ 300,000 kosten koper","€ 2,290    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2009,Gable roof covered with roof tiles,Living area131 m²External storage space10 m²,131 m²,10 m²,109 m²,476 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Optical fibre, mechanical ventilation and passive ventilation system",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Kompakt HR (gas-fired from 2009, in ownership)",109 m²,Full ownership,Back garden and front garden,"41 m² (8,7 meter deep and 4,7 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Parking on private property,no
