header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Fonteinstraat 17,8801 GJ Franeker        ,https://www.funda.nl/en/koop/franeker/huis-88020934-fonteinstraat-17/?navigateSource=resultlist,20220129_105307,"€ 189,500 kosten koper","€ 2,203    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 189,500) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1965,Partly furnished with carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area86 m²Other space inside the building10 m²Exterior space attached to the building2 m²External storage space7 m²,86 m²,10 m²,2 m²,7 m²,188 m²,341 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Skylight, flue and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta 28c (gas-fired combination boiler from 2014, in ownership)",188 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"55 m² (10 meter deep and 5,5 meter broad)",Located at the north accessible via the rear,Attached brick storage,Electricity,Public parking,no
