header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hertenrade 420,2544 HS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42686748-hertenrade-420/?navigateSource=resultlist,20220131_193927,"€ 255,000 kosten koper","€ 3,493    The asking price per m² (€ 255,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 237.32 per month,Galleried apartment,Resale property,1961,Flat roof,Living area73 m²External storage space7 m²,73 m²,7 m²,219 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Ownership encumbered with long-term leaset,Alongside a quiet road and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 237.32 per month),Yes,Yes,Yes,no
