header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Robijnhoven 56,3162 PB Rhoon        ,https://www.funda.nl/en/koop/rhoon/huis-42536983-robijnhoven-56/?navigateSource=resultlist,20220128_024140,"€ 385,000 kosten koper","€ 3,929    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,2002,Flat roof covered with asphalt roofing,Living area98 m²Other space inside the building5 m²External storage space6 m²,98 m²,5 m²,6 m²,121 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Air conditioning, outdoor awning, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR combiketel (gas-fired combination boiler from 2020, in ownership)",121 m²,Full ownership,In residential district,Back garden and front garden,"50 m² (9,5 meter deep and 5,25 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Insulated walls,Public parking,no
