header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Azarooldoorn 1,3068 MC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88973373-azarooldoorn-1/?navigateSource=resultlist,20220126_164218,"€ 320,000 kosten koper","€ 2,963    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1973,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area108 m²External storage space14 m²,108 m²,14 m²,185 m²,368 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,"Outdoor awning, passive ventilation system and TV via cable",D        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha Quinta 35C (gas-fired combination boiler from 2005, in ownership)",185 m²,Municipal long-term lease,Paid until 28-06-2088,In residential district,"Back garden, front garden and side garden","93 m² (9,6 meter deep and 9 meter broad)",Located at the west,Attached wooden storage,Electricity,No insulation,Public parking,no
