header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hondiusstraat 132,2562 ND Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42679302-hondiusstraat-132/?navigateSource=resultlist,20220131_193603,"€ 225,000 kosten koper","€ 5,000    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 50.00 per month,Ground-floor apartment,Resale property,1937,Flat roof,Living area45 m²,45 m²,145 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,Optical fibre and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2015, in ownership)",Long-term lease,Bought off for eternity,"Alongside a quiet road, in center and in residential district",Back garden,15 m² (3 meter deep and 5 meter broad),Located at the southwest,Public parking and resident's parking permits,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
