header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Hyacinthstraat 5,6413 JV Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42586395-hyacinthstraat-5/?navigateSource=resultlist,20220129_192547,"€ 249,000 kosten koper","€ 2,327    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 249,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1996,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area107 m²Other space inside the building18 m²External storage space18 m²,107 m²,18 m²,18 m²,277 m²,440 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,2 stories,"Outdoor awning, mechanical ventilation and sliding door",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",277 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,108 m² (12 meter deep and 9 meter broad),Located at the north,Detached wooden storage,Built-in,1 car,Public parking,no
