header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Commercial property,error
Ruigekade 1 2,1428 RV Vrouwenakker        ,https://www.funda.nl/en/koop/vrouwenakker/huis-42665938-ruigekade-1-2/?navigateSource=resultlist,20220129_031931,"€ 750,000 kosten koper","€ 3,233    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (232 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property (official/company house or apartment)",Resale property,1915,Double occupancy present and renovation project,Gable roof covered with roof tiles,Living area232 m²Other space inside the building83 m²,232 m²,83 m²,"1,506 m²","1,928 m³",8 rooms (5 bedrooms),1 bathroom,2 stories,Not available,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",1.506 m²,Full ownership,"Alongside a quiet road, on navigable waterway and unobstructed surrounding view",Back garden,140 m² (14 meter deep and 10 meter broad),Located at the southwest accessible via the rear,Parking on private property,"        115 m², attached    ",no
