header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 010 (Bouwnr. 010),6709 TM Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-42409956-bouwnummer-010-bouwnr-010/?navigateSource=resultlist,20220130_154707,"€ 756,000 vrij op naam","€ 3,150    The asking price per m² (€ 756,000) is calculated by dividing the asking price of the home by the living area (240 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Under option,Available in consultation,"Desirable residence/villa, double house",New property,2022,Living area240 m²,240 m²,273 m²,818 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,273 m²,Full ownership,Back garden,"121 m² (13 meter deep and 9,3 meter broad)",Located at the west,no
