header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Seminariehof 24,3768 EE Soest        ,https://www.funda.nl/en/koop/soest/appartement-87753131-seminariehof-24/?navigateSource=resultlist,20220127_213050,"€ 495,000 kosten koper","€ 4,500    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 229.00 per month,Apartment with shared street entrance (apartment),Resale property,1999,Flat roof,Living area110 m²Exterior space attached to the building8 m²External storage space23 m²,110 m²,8 m²,23 m²,350 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,C        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,2019,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings, in center, in residential district and unobstructed surrounding view",Balcony present,Parking place,Yes,Yes,Yes (€ 229.00 per month),Yes,Yes,Yes,no
