header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Torenlaan 26,6866 BS Heelsum        ,https://www.funda.nl/en/koop/heelsum/huis-88908755-torenlaan-26/?navigateSource=resultlist,20220129_161036,"€ 267,500 kosten koper","€ 3,821    The asking price per m² (€ 267,500) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1955,Gable roof covered with roof tiles,Living area70 m²Other space inside the building2 m²Exterior space attached to the building7 m²External storage space5 m²,70 m²,2 m²,7 m²,5 m²,108 m²,275 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,TV via cable,E        What does this mean?,CH boiler,CH boiler,"Vaillant ( combination boiler from 2002, in ownership)",108 m²,Full ownership,Alongside a quiet road,Back garden and front garden,20 m² (5 meter deep and 4 meter broad),Located at the southwest accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
