header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gedempte Zalmhaven 857,3011 BT Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42567086-gedempte-zalmhaven-857/?navigateSource=resultlist,20220129_104250,"€ 520,000 kosten koper","€ 5,474    The asking price per m² (€ 520,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 550,000 kosten koper",3 months,Sold under reservation,Available in consultation,€ 172.25 per month,Apartment with shared street entrance (apartment),Resale property,1996,Living area95 m²Exterior space attached to the building10 m²External storage space7 m²,95 m²,10 m²,7 m²,312 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Elevator,C        What does this mean?,Double glazing,District heating,District heating,Municipal long-term lease,Paid until 15-12-2044,Alongside a quiet road and in center,Balcony present,Built-in,Parking on gated property and parking on private property,No,No,No,No,No,No,no
