header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Albert van Dalsumlaan 583,3584 HM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42565845-albert-van-dalsumlaan-583/?navigateSource=resultlist,20220131_162423,"€ 349,000 kosten koper","€ 4,653    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 128 per month,3 months,Sold under reservation,Available in consultation,€ 127.50 per month,Ground-floor apartment (apartment),Resale property,1979,Living area75 m²Exterior space attached to the building35 m²External storage space4 m²,75 m²,35 m²,4 m²,280 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,TV via cable,D        What does this mean?,Partly double glazed,District heating,Electrical boiler,Municipal ownership encumbered with long-term leaset,€ 708 per year with option to purchase,In residential district,Back garden,"35 m² (6,67 meter deep and 5,22 meter broad)",Located at the southeast accessible via the rear,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 127.50 per month),Yes,Yes,Yes,no
