header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Potvisstraat 33,1035 HH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42650254-potvisstraat-33/?navigateSource=resultlist,20220130_234733,"€ 485,000 kosten koper","€ 4,409    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house (kwadrant wonings)",Resale property,1991,Living area110 m²Other space inside the building15 m²Exterior space attached to the building21 m²,110 m²,15 m²,21 m²,98 m²,399 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Outdoor awning and mechanical ventilation,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",98 m²,Municipal long-term lease,Paid until 15-03-2040,Alongside a quiet road and in residential district,Back garden,"39 m² (5,5 meter deep and 7 meter broad)",Located at the south accessible via the rear,Roof terrace present,Attached wooden storage,Electricity,Public parking,no
