header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Iepenplein 60,1091 JR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42546063-iepenplein-60/?navigateSource=resultlist,20220130_214153,"€ 600,000 kosten koper","€ 6,593    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 299.76 per month,Ground-floor apartment (apartment),Resale property,1979,Flat roof covered with asphalt roofing,Living area91 m²Other space inside the building2 m²External storage space7 m²,91 m²,2 m²,7 m²,337 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Sliding door,C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,28 m² (4 meter deep and 7 meter broad),Located at the southwest,Storage box,Paid parking,Yes,Yes,Yes (€ 299.76 per month),Yes,Yes,Yes,no
